338.088, 128.267, 2.513, 132.769 False
338.244, 128.066, 2.525, 133.076 False
338.390, 127.860, 2.508, 133.447 False
338.536, 127.654, 2.518, 133.752 False
338.673, 127.442, 2.501, 134.125 False
338.809, 127.229, 2.512, 134.428 False
338.936, 127.012, 2.496, 134.785 False
339.062, 126.794, 2.509, 135.091 False
339.178, 126.571, 2.493, 135.463 False
339.295, 126.348, 2.507, 135.768 False
339.401, 126.120, 2.414, 136.139 False
339.505, 125.893, 2.454, 136.442 False
339.599, 125.662, 2.463, 136.801 False
339.694, 125.429, 2.495, 137.107 False
339.778, 125.192, 2.491, 137.482 False
339.863, 124.953, 2.512, 137.794 False
339.936, 124.711, 2.500, 138.154 False
340.010, 124.469, 2.517, 138.455 False
340.072, 124.224, 2.501, 138.816 False
340.134, 123.978, 2.516, 139.121 False
340.184, 123.730, 2.500, 139.489 False
340.234, 123.482, 2.515, 139.795 False
340.273, 123.232, 2.498, 140.153 False
340.311, 122.982, 2.513, 140.456 False
340.337, 122.731, 2.497, 140.814 False
340.360, 122.487, 2.486, 141.120 False
340.373, 122.239, 2.492, 141.472 False
340.387, 121.988, 2.509, 141.778 False
340.390, 121.736, 2.491, 142.135 False
340.392, 121.483, 2.506, 142.438 False
340.383, 121.231, 2.489, 142.782 False
340.374, 120.978, 2.506, 143.089 False
340.353, 120.726, 2.491, 143.447 False
340.332, 120.474, 2.508, 143.767 False
340.300, 120.223, 2.494, 144.122 False
340.267, 119.972, 2.510, 144.428 False
340.223, 119.723, 2.496, 144.788 False
340.179, 119.473, 2.512, 145.104 False
340.124, 119.228, 2.516, 145.458 False
340.069, 118.982, 2.531, 145.764 False
340.026, 118.733, 2.548, 146.123 False
339.986, 118.483, 2.546, 146.441 False
339.944, 118.233, 2.538, 146.816 False
339.902, 117.983, 2.530, 147.118 False
339.859, 117.735, 2.523, 147.487 False
339.809, 117.478, 2.476, 147.804 False
339.767, 117.231, 2.485, 148.169 False
339.724, 116.984, 2.506, 148.486 False
339.678, 116.738, 2.516, 148.845 False
339.632, 116.490, 2.520, 149.165 False
339.584, 116.243, 2.519, 149.521 False
339.537, 115.996, 2.517, 149.820 False
339.488, 115.750, 2.514, 150.181 False
339.440, 115.503, 2.512, 150.525 False
339.391, 115.257, 2.509, 150.889 False
339.342, 115.011, 2.508, 151.193 False
339.295, 114.765, 2.507, 151.564 False
339.248, 114.519, 2.506, 151.868 False
339.201, 114.272, 2.505, 152.241 False
339.154, 114.026, 2.504, 152.561 False
339.107, 113.780, 2.503, 152.932 False
339.061, 113.535, 2.503, 153.252 False
339.015, 113.289, 2.503, 153.624 False
338.969, 113.043, 2.502, 153.942 False
338.923, 112.797, 2.502, 154.318 False
338.878, 112.550, 2.502, 154.634 False
338.833, 112.304, 2.502, 155.009 False
338.788, 112.058, 2.502, 155.328 False
338.744, 111.812, 2.502, 155.701 False
338.701, 111.566, 2.502, 156.020 False
338.658, 111.319, 2.501, 156.388 False
338.615, 111.073, 2.501, 156.696 False
338.576, 110.826, 2.500, 157.037 False
338.538, 110.578, 2.500, 157.357 False
338.502, 110.331, 2.500, 157.701 False
338.467, 110.083, 2.500, 158.001 False
338.435, 109.835, 2.499, 158.340 False
338.404, 109.587, 2.500, 158.647 False
338.377, 109.339, 2.498, 158.988 False
338.350, 109.090, 2.499, 159.291 False
338.320, 108.842, 2.501, 159.650 False
338.290, 108.594, 2.502, 159.969 False
338.260, 108.345, 2.502, 160.323 False
338.231, 108.097, 2.502, 160.630 False
338.203, 107.848, 2.501, 160.986 False
338.175, 107.600, 2.501, 161.293 False
338.149, 107.351, 2.501, 161.650 False
338.124, 107.102, 2.501, 161.969 False
338.095, 106.851, 2.549, 162.341 False
338.065, 106.591, 2.659, 162.660 False
338.034, 106.317, 2.825, 163.037 False
338.000, 106.023, 3.040, 163.353 False
337.965, 105.705, 3.301, 163.726 False
337.927, 105.358, 3.601, 164.030 False
337.886, 104.980, 3.931, 164.403 False
337.843, 104.568, 4.282, 164.706 False
337.799, 104.122, 4.617, 165.064 False
337.753, 103.644, 4.917, 165.382 False
337.709, 103.140, 5.163, 165.744 False
337.663, 102.615, 5.346, 166.059 False
337.621, 102.076, 5.456, 166.415 False
337.580, 101.532, 5.460, 166.725 False
337.545, 100.992, 5.410, 167.094 False
337.512, 100.456, 5.360, 167.414 False
337.479, 99.925, 5.311, 167.790 False
337.446, 99.398, 5.265, 168.107 False
337.415, 98.876, 5.224, 168.481 False
337.385, 98.356, 5.188, 168.799 False
337.358, 97.840, 5.158, 169.172 False
337.332, 97.327, 5.133, 169.491 False
337.309, 96.815, 5.115, 169.859 False
337.287, 96.305, 5.102, 170.166 False
337.268, 95.795, 5.092, 170.540 False
337.251, 95.286, 5.087, 170.859 False
337.237, 94.778, 5.084, 171.215 False
337.224, 94.270, 5.084, 171.532 False
337.216, 93.761, 5.083, 171.890 False
337.209, 93.253, 5.084, 172.209 False
337.207, 92.744, 5.084, 172.582 False
337.206, 92.236, 5.084, 172.901 False
337.203, 91.728, 5.083, 173.273 False
337.200, 91.220, 5.080, 173.595 False
337.198, 90.712, 5.077, 173.983 False
337.196, 90.204, 5.072, 174.304 False
337.196, 89.698, 5.067, 174.691 False
337.196, 89.191, 5.061, 175.010 False
337.197, 88.685, 5.055, 175.382 False
337.200, 88.180, 5.049, 175.703 False
337.204, 87.676, 5.044, 176.071 False
337.209, 87.172, 5.038, 176.391 False
337.216, 86.668, 5.033, 176.750 False
337.224, 86.165, 5.029, 177.068 False
337.234, 85.663, 5.025, 177.425 False
337.246, 85.160, 5.022, 177.730 False
337.260, 84.659, 5.019, 178.089 False
337.275, 84.157, 5.017, 178.406 False
337.266, 83.656, 5.018, 178.806 False
337.249, 83.152, 5.028, 179.134 False
337.255, 82.658, 4.878, 179.534 False
337.271, 82.186, 4.639, 179.852 False
337.261, 81.743, 4.292, 180.252 False
337.235, 81.338, 3.916, 180.573 False
337.236, 80.970, 3.528, 180.973 False
337.252, 80.640, 3.157, 181.292 False
337.244, 80.344, 2.834, 181.692 False
337.224, 80.074, 2.595, 182.012 False
337.226, 79.824, 2.419, 182.412 False
337.239, 79.588, 2.310, 182.715 False
337.257, 79.360, 2.240, 183.103 False
337.274, 79.138, 2.203, 183.409 False
337.270, 78.918, 2.166, 183.794 False
337.258, 78.701, 2.159, 184.104 False
337.264, 78.483, 2.202, 184.438 False
337.280, 78.255, 2.330, 184.727 False
337.277, 78.013, 2.450, 185.100 False
